TimeStamp,IntSolIrr
2016-12-07 10:50:01,300
2016-12-07 10:55:01,297
2016-12-07 11:00:01,317
2016-12-07 11:05:01,320
2016-12-07 11:10:01,311
2016-12-07 11:15:01,311
2016-12-07 11:20:01,324
2016-12-07 11:25:01,318
2016-12-07 11:30:01,323
2016-12-07 11:35:01,356
2016-12-07 11:40:01,351
2016-12-07 11:45:01,375
2016-12-07 11:50:01,385
2016-12-07 11:55:01,385
2016-12-07 12:00:01,412
2016-12-07 12:05:01,431
2016-12-07 12:10:01,462
2016-12-07 12:15:02,449
2016-12-07 12:20:01,459
2016-12-07 12:25:01,507
2016-12-07 12:30:01,554
2016-12-07 12:35:01,360
2016-12-07 12:40:01,519
2016-12-07 12:45:01,516
2016-12-07 12:50:01,528
2016-12-07 12:55:01,516
2016-12-07 13:00:01,445
2016-12-07 13:05:01,354
2016-12-07 13:10:01,407
2016-12-07 13:15:01,443
2016-12-07 13:20:01,398
2016-12-07 13:25:01,423
2016-12-07 13:30:01,389
2016-12-07 13:35:01,350
2016-12-07 13:40:01,445
2016-12-07 13:45:01,435
2016-12-07 13:50:01,448
2016-12-07 13:55:01,349
2016-12-07 14:00:01,321
2016-12-07 14:05:01,304
2016-12-07 14:10:01,260
2016-12-07 14:15:01,352
2016-12-07 14:20:01,257
2016-12-07 14:25:01,199
2016-12-07 14:30:01,202
2016-12-07 14:35:01,238
2016-12-07 14:40:01,279
2016-12-07 14:45:01,201
2016-12-07 14:50:01,173
2016-12-07 14:55:01,165
2016-12-07 15:00:01,136
2016-12-07 15:05:01,101
2016-12-07 15:10:01,87
2016-12-07 15:15:01,76
2016-12-07 15:20:01,69
2016-12-07 15:25:01,66
2016-12-07 15:30:01,61
2016-12-07 15:35:01,57
2016-12-07 15:40:01,53
2016-12-07 15:45:01,49
2016-12-07 15:50:01,43
2016-12-07 15:55:01,38
2016-12-07 16:00:01,33
2016-12-07 16:05:01,29
2016-12-07 16:10:01,25
2016-12-07 16:15:01,20
2016-12-07 16:20:01,18
2016-12-07 16:25:01,15
2016-12-08 09:00:01,14
2016-12-08 09:05:01,21
2016-12-08 09:10:01,30
2016-12-08 09:15:01,41
2016-12-08 09:20:01,51
2016-12-08 09:25:01,60
2016-12-08 09:30:01,64
2016-12-08 09:35:01,66
2016-12-08 09:40:01,68
2016-12-08 09:45:01,69
2016-12-08 09:50:01,75
2016-12-08 09:55:01,84
2016-12-08 10:00:01,86
2016-12-08 10:05:01,92
2016-12-08 10:10:01,97
2016-12-08 10:15:01,101
2016-12-08 10:20:01,109
2016-12-08 10:25:01,167
2016-12-08 10:30:01,280
2016-12-08 10:35:01,287
2016-12-08 10:40:02,314
2016-12-08 10:45:01,251
2016-12-08 10:50:01,283
2016-12-08 10:55:01,310
2016-12-08 11:00:01,345
2016-12-08 11:05:01,322
2016-12-08 11:10:01,413
2016-12-08 11:15:01,422
2016-12-08 11:20:01,433
2016-12-08 11:25:01,471
2016-12-08 11:30:01,476
2016-12-08 11:35:01,484
2016-12-08 11:40:01,500
2016-12-08 11:45:01,509
2016-12-08 11:50:01,510
2016-12-08 11:55:01,494
2016-12-08 12:00:01,522
2016-12-08 12:05:01,514
2016-12-08 12:10:01,513
2016-12-08 12:15:01,527
2016-12-08 12:20:01,546
2016-12-08 12:25:01,549
2016-12-08 12:30:01,545
2016-12-08 12:35:01,548
2016-12-08 12:40:01,548
2016-12-08 12:45:01,553
2016-12-08 12:50:01,549
2016-12-08 12:55:01,549
2016-12-08 13:00:01,550
2016-12-08 13:05:01,547
2016-12-08 13:10:01,543
2016-12-08 13:15:01,545
2016-12-08 13:20:01,541
2016-12-08 13:25:01,534
2016-12-08 13:30:01,528
2016-12-08 13:35:01,519
2016-12-08 13:40:01,526
2016-12-08 13:45:01,496
2016-12-08 13:50:01,406
2016-12-08 13:55:01,425
2016-12-08 14:00:01,297
2016-12-08 14:05:01,408
2016-12-08 14:10:01,419
2016-12-08 14:15:01,419
2016-12-08 14:20:01,418
2016-12-08 14:25:01,412
2016-12-08 14:30:01,401
2016-12-08 14:35:01,389
2016-12-08 14:40:01,353
2016-12-08 14:45:01,355
2016-12-08 14:50:01,339
2016-12-08 14:55:01,272
2016-12-08 15:00:01,235
2016-12-08 15:05:01,262
2016-12-08 15:10:01,256
2016-12-08 15:15:01,237
2016-12-08 15:20:01,244
2016-12-08 15:25:01,218
2016-12-08 15:30:01,192
2016-12-08 15:35:01,165
2016-12-08 15:40:01,157
2016-12-08 15:45:01,138
2016-12-08 15:50:01,125
2016-12-08 15:55:01,111
2016-12-08 16:00:01,88
2016-12-08 16:05:01,66
2016-12-08 16:10:01,58
2016-12-08 16:15:01,53
2016-12-08 16:20:01,44
2016-12-08 16:25:01,36
2016-12-08 16:30:01,32
2016-12-08 16:35:01,25
2016-12-08 16:40:01,19
2016-12-09 09:15:01,16
2016-12-09 09:20:01,17
2016-12-09 09:25:01,20
2016-12-09 09:30:01,30
2016-12-09 09:35:01,29
2016-12-09 09:40:01,30
2016-12-09 09:45:01,37
2016-12-09 09:50:01,38
2016-12-09 09:55:01,36
2016-12-09 10:00:01,40
2016-12-09 10:05:01,36
2016-12-09 10:10:01,45
2016-12-09 10:15:01,57
2016-12-09 10:20:01,74
2016-12-09 10:25:01,126
2016-12-09 10:30:01,285
2016-12-09 10:35:01,304
2016-12-09 10:40:02,348
2016-12-09 10:45:01,352
2016-12-09 10:50:01,314
2016-12-09 10:55:01,397
2016-12-09 11:00:01,386
2016-12-09 11:05:01,437
2016-12-09 11:10:01,471
2016-12-09 11:15:01,182
2016-12-09 11:20:01,150
2016-12-09 11:25:01,177
2016-12-09 11:30:01,233
2016-12-09 11:35:01,244
2016-12-09 11:40:01,313
2016-12-09 11:45:01,543
2016-12-09 11:50:01,361
2016-12-09 11:55:01,448
2016-12-09 12:00:01,328
2016-12-09 12:05:01,312
2016-12-09 12:10:01,302
2016-12-09 12:15:01,283
2016-12-09 12:20:01,448
2016-12-09 12:25:01,564
2016-12-09 12:30:01,346
2016-12-09 12:35:01,252
2016-12-09 12:40:01,251
2016-12-09 12:45:01,248
2016-12-09 12:50:01,192
2016-12-09 12:55:02,277
2016-12-09 13:00:01,381
2016-12-09 13:05:01,386
2016-12-09 13:10:02,480
2016-12-09 13:15:01,415
2016-12-09 13:20:01,515
2016-12-09 13:25:01,493
2016-12-09 13:30:01,527
2016-12-09 13:35:01,417
2016-12-09 13:40:01,187
2016-12-09 13:45:01,192
2016-12-09 13:50:01,260
2016-12-09 13:55:01,516
2016-12-09 14:00:01,499
2016-12-09 14:05:01,507
2016-12-09 14:10:01,485
2016-12-09 14:15:01,467
2016-12-09 14:20:01,428
2016-12-09 14:25:01,451
2016-12-09 14:30:01,440
2016-12-09 14:35:01,425
2016-12-09 14:40:01,410
2016-12-09 14:45:01,390
2016-12-09 14:50:01,376
2016-12-09 14:55:01,372
2016-12-09 15:00:01,354
2016-12-09 15:05:01,339
2016-12-09 15:10:01,317
2016-12-09 15:15:01,302
2016-12-09 15:20:01,287
2016-12-09 15:25:01,268
2016-12-09 15:30:01,255
2016-12-09 15:35:01,239
2016-12-09 15:40:01,63
2016-12-09 15:45:01,148
2016-12-09 15:50:01,172
2016-12-09 15:55:01,138
2016-12-09 16:00:01,95
2016-12-09 16:05:01,72
2016-12-09 16:10:01,64
2016-12-09 16:15:01,42
2016-12-09 16:20:01,39
2016-12-09 16:25:01,33
2016-12-09 16:30:01,28
2016-12-09 16:35:01,21
2016-12-09 16:40:01,17
2016-12-10 09:20:01,19
2016-12-10 09:25:01,21
2016-12-10 09:30:01,24
2016-12-10 09:35:01,26
2016-12-10 09:40:01,30
2016-12-10 09:45:01,33
2016-12-10 09:50:01,32
2016-12-10 09:55:01,40
2016-12-10 10:00:01,48
2016-12-10 10:05:01,45
2016-12-10 10:10:01,48
2016-12-10 10:15:01,49
2016-12-10 10:20:01,61
2016-12-10 10:25:01,59
2016-12-10 10:30:01,69
2016-12-10 10:35:01,62
2016-12-10 10:40:01,63
2016-12-10 10:45:01,73
2016-12-10 10:50:01,74
2016-12-10 10:55:01,75
2016-12-10 11:00:01,80
2016-12-10 11:05:01,77
2016-12-10 11:10:01,85
2016-12-10 11:15:01,81
2016-12-10 11:20:01,90
2016-12-10 11:25:01,99
2016-12-10 11:30:01,94
2016-12-10 11:35:01,94
2016-12-10 11:40:01,93
2016-12-10 11:45:01,107
2016-12-10 11:50:01,95
2016-12-10 11:55:01,90
2016-12-10 12:00:01,97
2016-12-10 12:05:01,95
2016-12-10 12:10:01,102
2016-12-10 12:15:01,103
2016-12-10 12:20:01,96
2016-12-10 12:25:01,94
2016-12-10 12:30:01,106
2016-12-10 12:35:01,101
2016-12-10 12:40:01,103
2016-12-10 12:45:01,105
2016-12-10 12:50:01,103
2016-12-10 12:55:01,95
2016-12-10 13:00:01,95
2016-12-10 13:05:01,94
2016-12-10 13:10:01,100
2016-12-10 13:15:01,92
2016-12-10 13:20:01,90
2016-12-10 13:25:01,94
2016-12-10 13:30:01,112
2016-12-10 13:35:01,97
2016-12-10 13:40:01,92
2016-12-10 13:45:01,97
2016-12-10 13:50:01,94
2016-12-10 13:55:02,101
2016-12-10 14:00:01,93
2016-12-10 14:05:01,95
2016-12-10 14:10:01,109
2016-12-10 14:15:01,91
2016-12-10 14:20:01,102
2016-12-10 14:25:01,86
2016-12-10 14:30:01,80
2016-12-10 14:35:01,84
2016-12-10 14:40:01,89
2016-12-10 14:45:01,78
2016-12-10 14:50:01,74
2016-12-10 14:55:01,67
2016-12-10 15:00:01,96
2016-12-10 15:05:01,70
2016-12-10 15:10:01,62
2016-12-10 15:15:01,77
2016-12-10 15:20:01,63
2016-12-10 15:25:01,55
2016-12-10 15:30:01,61
2016-12-10 15:35:01,43
2016-12-10 15:40:01,59
2016-12-10 15:45:01,77
2016-12-10 15:50:01,63
2016-12-10 15:55:01,49
2016-12-10 16:00:01,32
2016-12-10 16:05:01,30
2016-12-10 16:10:01,27
2016-12-10 16:15:01,21
2016-12-10 16:20:01,20
2016-12-10 16:25:01,19
2016-12-11 09:35:01,17
2016-12-11 09:40:01,26
2016-12-11 09:45:01,38
2016-12-11 09:50:01,49
2016-12-11 09:55:01,31
2016-12-11 10:00:01,24
2016-12-11 10:05:01,27
2016-12-11 10:10:01,25
2016-12-11 10:15:01,30
2016-12-11 10:20:01,29
2016-12-11 10:25:01,30
2016-12-11 10:30:01,27
2016-12-11 10:35:01,31
2016-12-11 10:40:01,31
2016-12-11 10:45:01,30
2016-12-11 10:50:01,31
2016-12-11 10:55:01,25
2016-12-11 11:00:01,26
2016-12-11 11:05:01,30
2016-12-11 11:10:01,26
2016-12-11 11:15:01,34
2016-12-11 11:20:01,41
2016-12-11 11:25:01,40
2016-12-11 11:30:01,39
2016-12-11 11:35:01,41
2016-12-11 11:40:01,34
2016-12-11 11:45:01,38
2016-12-11 11:50:01,37
2016-12-11 11:55:01,40
2016-12-11 12:00:01,49
2016-12-11 12:05:01,49
2016-12-11 12:10:01,57
2016-12-11 12:15:01,59
2016-12-11 12:20:01,60
2016-12-11 12:25:01,75
2016-12-11 12:30:01,66
2016-12-11 12:35:01,81
2016-12-11 12:40:01,94
2016-12-11 12:45:01,93
2016-12-11 12:50:01,98
2016-12-11 12:55:01,112
2016-12-11 13:00:01,123
2016-12-11 13:05:01,114
2016-12-11 13:10:01,103
2016-12-11 13:15:01,94
2016-12-11 13:20:01,89
2016-12-11 13:25:01,82
2016-12-11 13:30:01,84
2016-12-11 13:35:01,86
2016-12-11 13:40:01,83
2016-12-11 13:45:01,72
2016-12-11 13:50:01,59
2016-12-11 13:55:01,51
2016-12-11 14:00:01,50
2016-12-11 14:05:01,55
2016-12-11 14:10:01,44
2016-12-11 14:15:01,40
2016-12-11 14:20:01,36
2016-12-11 14:25:01,39
2016-12-11 14:30:01,32
2016-12-11 14:35:01,21
2016-12-11 14:40:01,18
2016-12-11 14:45:01,17
2016-12-11 14:50:01,19
2016-12-11 14:55:01,19
2016-12-11 15:00:01,16
2016-12-11 15:05:01,16
2016-12-11 15:10:01,16
2016-12-11 15:15:01,19
2016-12-12 09:35:01,15
2016-12-12 09:40:01,20
2016-12-12 09:45:01,26
2016-12-12 09:50:01,37
2016-12-12 09:55:01,41
2016-12-12 10:00:01,42
2016-12-12 10:05:01,49
2016-12-12 10:10:01,64
2016-12-12 10:15:01,60
2016-12-12 10:20:01,61
2016-12-12 10:25:01,61
2016-12-12 10:30:01,86
2016-12-12 10:35:01,69
2016-12-12 10:40:01,43
2016-12-12 10:45:01,21
2016-12-12 10:50:01,45
2016-12-12 10:55:01,49
2016-12-12 11:00:01,53
2016-12-12 11:05:01,61
2016-12-12 11:10:01,66
2016-12-12 11:15:01,60
2016-12-12 11:20:01,62
2016-12-12 11:25:01,77
2016-12-12 11:30:01,101
2016-12-12 11:35:01,98
2016-12-12 11:40:01,101
2016-12-12 11:45:01,106
2016-12-12 11:50:01,141
2016-12-12 11:55:01,167
2016-12-12 12:00:01,158
2016-12-12 12:05:01,124
2016-12-12 12:10:01,174
2016-12-12 12:15:01,180
2016-12-12 12:20:01,189
2016-12-12 12:25:01,126
2016-12-12 12:30:01,116
2016-12-12 12:35:01,112
2016-12-12 12:40:01,106
2016-12-12 12:45:01,93
2016-12-12 12:50:01,106
2016-12-12 12:55:01,139
2016-12-12 13:00:01,108
2016-12-12 13:05:01,130
2016-12-12 13:10:01,169
2016-12-12 13:15:01,162
2016-12-12 13:20:01,175
2016-12-12 13:25:01,128
2016-12-12 13:30:01,119
2016-12-12 13:35:02,83
2016-12-12 13:40:01,67
2016-12-12 13:45:01,64
2016-12-12 13:50:01,122
2016-12-12 13:55:01,121
2016-12-12 14:00:01,99
2016-12-12 14:05:01,93
2016-12-12 14:10:01,85
2016-12-12 14:15:01,78
2016-12-12 14:20:01,76
2016-12-12 14:25:01,48
2016-12-12 14:30:01,45
2016-12-12 14:35:01,44
2016-12-12 14:40:01,49
2016-12-12 14:45:01,35
2016-12-12 14:50:01,43
2016-12-12 14:55:01,26
2016-12-12 15:00:01,30
2016-12-12 15:05:01,38
2016-12-12 15:10:01,34
2016-12-12 15:15:01,28
2016-12-12 15:20:01,26
2016-12-12 15:25:01,28
2016-12-12 15:30:01,28
2016-12-12 15:45:01,17
2016-12-12 15:50:01,23
2016-12-12 15:55:01,16
2016-12-12 16:00:01,14
2016-12-12 16:05:01,21
2016-12-12 16:10:01,15
2016-12-12 16:15:01,14
2016-12-12 16:20:01,14
2016-12-13 09:10:01,22
2016-12-13 09:15:01,26
2016-12-13 09:20:01,36
2016-12-13 09:25:01,47
2016-12-13 09:30:01,49
2016-12-13 09:35:01,58
2016-12-13 09:40:01,62
2016-12-13 09:45:01,74
2016-12-13 09:50:01,67
2016-12-13 09:55:01,64
2016-12-13 10:00:01,67
2016-12-13 10:05:01,93
2016-12-13 10:10:01,70
2016-12-13 10:15:01,73
2016-12-13 10:20:01,83
2016-12-13 10:25:01,116
2016-12-13 10:30:01,187
2016-12-13 10:35:01,177
2016-12-13 10:40:01,183
2016-12-13 10:45:01,205
2016-12-13 10:50:01,166
2016-12-13 10:55:01,402
2016-12-13 11:00:01,213
2016-12-13 11:05:01,420
2016-12-13 11:10:01,502
2016-12-13 11:15:01,386
2016-12-13 11:20:01,505
2016-12-13 11:25:01,461
2016-12-13 11:30:01,412
2016-12-13 11:35:01,212
2016-12-13 11:40:01,216
2016-12-13 11:45:01,512
2016-12-13 11:50:01,399
2016-12-13 11:55:01,492
2016-12-13 12:00:01,128
2016-12-13 12:05:01,494
2016-12-13 12:10:01,211
2016-12-13 12:15:01,455
2016-12-13 12:20:01,533
2016-12-13 12:25:01,301
2016-12-13 12:30:01,416
2016-12-13 12:35:01,415
2016-12-13 12:40:01,217
2016-12-13 12:45:01,284
2016-12-13 12:50:01,224
2016-12-13 12:55:01,487
2016-12-13 13:00:01,292
2016-12-13 13:05:01,303
2016-12-13 13:10:01,374
2016-12-13 13:15:01,320
2016-12-13 13:20:01,642
2016-12-13 13:25:01,614
2016-12-13 13:30:01,634
2016-12-13 13:35:01,610
2016-12-13 13:40:01,563
2016-12-13 13:45:01,539
2016-12-13 13:50:01,515
2016-12-13 13:55:01,507
2016-12-13 14:00:01,490
2016-12-13 14:05:01,471
2016-12-13 14:10:01,460
2016-12-13 14:15:01,451
2016-12-13 14:20:01,442
2016-12-13 14:25:01,434
2016-12-13 14:30:01,423
2016-12-13 14:35:01,411
2016-12-13 14:40:01,400
2016-12-13 14:45:01,390
2016-12-13 14:50:01,375
2016-12-13 14:55:01,363
2016-12-13 15:00:01,350
2016-12-13 15:05:01,323
2016-12-13 15:10:01,263
2016-12-13 15:15:01,248
2016-12-13 15:20:01,281
2016-12-13 15:25:01,269
2016-12-13 15:30:01,251
2016-12-13 15:35:01,233
2016-12-13 15:40:01,216
2016-12-13 15:45:01,198
2016-12-13 15:50:01,181
2016-12-13 15:55:01,162
2016-12-13 16:00:01,102
2016-12-13 16:05:01,84
2016-12-13 16:10:01,54
2016-12-13 16:15:01,44
2016-12-13 16:20:01,28
2016-12-13 16:25:01,25
2016-12-13 16:30:01,21
2016-12-13 16:35:01,19
2016-12-14 08:55:01,14
2016-12-14 09:00:01,22
2016-12-14 09:05:01,25
2016-12-14 09:10:01,32
2016-12-14 09:15:01,36
2016-12-14 09:20:01,39
2016-12-14 09:25:01,38
2016-12-14 09:30:01,39
2016-12-14 09:35:01,40
2016-12-14 09:40:01,41
2016-12-14 09:45:01,48
2016-12-14 09:50:01,52
2016-12-14 09:55:01,63
2016-12-14 10:00:01,85
2016-12-14 10:05:01,96
2016-12-14 10:10:01,101
2016-12-14 10:15:01,106
2016-12-14 10:20:01,102
2016-12-14 10:25:01,92
2016-12-14 10:30:01,249
2016-12-14 10:35:01,279
2016-12-14 10:40:01,300
2016-12-14 10:45:01,328
2016-12-14 10:50:01,372
2016-12-14 10:55:01,340
2016-12-14 11:00:01,397
2016-12-14 11:05:01,370
2016-12-14 11:10:01,373
2016-12-14 11:15:01,274
2016-12-14 11:20:01,180
2016-12-14 11:25:01,238
2016-12-14 11:30:01,397
2016-12-14 11:35:01,386
2016-12-14 11:40:01,434
2016-12-14 11:45:01,437
2016-12-14 11:50:01,303
2016-12-14 11:55:01,358
2016-12-14 12:00:01,344
2016-12-14 12:05:01,141
2016-12-14 12:10:01,173
2016-12-14 12:15:01,182
2016-12-14 12:20:01,327
2016-12-14 12:25:01,461
2016-12-14 12:30:01,405
2016-12-14 12:35:01,413
2016-12-14 12:40:01,440
2016-12-14 12:45:01,413
2016-12-14 12:50:01,452
2016-12-14 12:55:01,453
2016-12-14 13:00:01,379
2016-12-14 13:05:01,475
2016-12-14 13:10:01,463
2016-12-14 13:15:01,282
2016-12-14 13:20:01,267
2016-12-14 13:25:01,177
2016-12-14 13:30:01,135
2016-12-14 13:35:01,128
2016-12-14 13:40:01,94
2016-12-14 13:45:01,80
2016-12-14 13:50:01,61
2016-12-14 13:55:01,75
2016-12-14 14:00:01,83
2016-12-14 14:05:01,107
2016-12-14 14:10:01,76
2016-12-14 14:15:01,99
2016-12-14 14:20:01,135
2016-12-14 14:25:01,116
2016-12-14 14:30:01,150
2016-12-14 14:35:01,141
2016-12-14 14:40:01,106
2016-12-14 14:45:01,96
2016-12-14 14:50:01,76
2016-12-14 14:55:01,51
2016-12-14 15:00:01,43
2016-12-14 15:05:01,45
2016-12-14 15:10:01,48
2016-12-14 15:15:01,45
2016-12-14 15:20:01,36
2016-12-14 15:25:01,30
2016-12-14 15:30:01,35
2016-12-14 15:35:01,47
2016-12-14 15:40:01,40
2016-12-14 15:45:01,34
2016-12-14 15:50:01,35
2016-12-14 15:55:01,30
2016-12-14 16:00:01,29
2016-12-14 16:05:01,30
2016-12-14 16:10:02,25
2016-12-14 16:15:01,15
2016-12-15 09:00:01,15
2016-12-15 09:05:01,19
2016-12-15 09:10:01,23
2016-12-15 09:15:01,25
2016-12-15 09:20:01,29
2016-12-15 09:25:01,28
2016-12-15 09:30:01,26
2016-12-15 09:35:01,24
2016-12-15 09:40:01,35
2016-12-15 09:45:01,43
2016-12-15 09:50:01,42
2016-12-15 09:55:01,49
2016-12-15 10:00:01,59
2016-12-15 10:05:01,57
2016-12-15 10:10:01,61
2016-12-15 10:15:01,64
2016-12-15 10:20:01,62
2016-12-15 10:25:01,32
2016-12-15 10:30:01,49
2016-12-15 10:35:01,55
2016-12-15 10:40:01,66
2016-12-15 10:45:01,46
2016-12-15 10:50:01,49
2016-12-15 10:55:01,42
2016-12-15 11:00:01,56
2016-12-15 11:05:01,62
2016-12-15 11:10:01,79
2016-12-15 11:15:01,70
2016-12-15 11:20:01,94
2016-12-15 11:25:01,79
2016-12-15 11:30:01,80
2016-12-15 11:35:01,85
2016-12-15 11:40:01,71
2016-12-15 11:45:01,65
2016-12-15 11:50:01,94
2016-12-15 11:55:01,130
2016-12-15 12:00:01,115
2016-12-15 12:05:01,90
2016-12-15 12:10:01,114
2016-12-15 12:15:01,100
2016-12-15 12:20:01,61
2016-12-15 12:25:01,67
2016-12-15 12:30:01,79
2016-12-15 12:35:01,94
2016-12-15 12:40:01,107
2016-12-15 12:45:01,93
2016-12-15 12:50:01,97
2016-12-15 12:55:01,94
2016-12-15 13:00:01,86
2016-12-15 13:05:01,97
2016-12-15 13:10:01,87
2016-12-15 13:15:01,54
2016-12-15 13:20:01,34
2016-12-15 13:25:01,63
2016-12-15 13:30:01,61
2016-12-15 13:35:01,88
2016-12-15 13:40:01,90
2016-12-15 13:45:01,63
2016-12-15 13:50:01,64
2016-12-15 13:55:01,68
2016-12-15 14:00:01,68
2016-12-15 14:05:01,68
2016-12-15 14:10:01,78
2016-12-15 14:15:01,93
2016-12-15 14:20:01,93
2016-12-15 14:25:01,67
2016-12-15 14:30:01,60
2016-12-15 14:35:01,49
2016-12-15 14:40:01,54
2016-12-15 14:45:01,59
2016-12-15 14:50:01,55
2016-12-15 14:55:01,57
2016-12-15 15:00:01,56
2016-12-15 15:05:01,75
2016-12-15 15:10:01,60
2016-12-15 15:15:01,44
2016-12-15 15:20:01,43
2016-12-15 15:25:01,38
2016-12-15 15:30:01,42
2016-12-15 15:35:01,35
2016-12-15 15:40:01,26
2016-12-15 15:45:01,33
2016-12-15 15:50:01,38
2016-12-15 15:55:01,32
2016-12-15 16:00:01,30
2016-12-15 16:05:01,20
2016-12-16 09:25:01,19
2016-12-16 09:30:01,21
2016-12-16 09:35:01,20
2016-12-16 09:40:01,21
2016-12-16 09:45:01,22
2016-12-16 09:50:01,25
2016-12-16 09:55:01,22
2016-12-16 10:00:01,20
2016-12-16 10:05:01,25
2016-12-16 10:10:01,37
2016-12-16 10:15:01,44
2016-12-16 10:20:01,47
2016-12-16 10:25:01,55
2016-12-16 10:30:01,62
2016-12-16 10:35:01,77
2016-12-16 10:40:01,104
2016-12-16 10:45:01,129
2016-12-16 10:50:01,98
2016-12-16 10:55:01,260
2016-12-16 11:00:01,139
2016-12-16 11:05:02,281
2016-12-16 11:10:01,273
2016-12-16 11:15:01,303
2016-12-16 11:20:01,340
2016-12-16 11:25:01,354
2016-12-16 11:30:01,400
2016-12-16 11:35:01,392
2016-12-16 11:40:01,388
2016-12-16 11:45:01,429
2016-12-16 11:50:01,445
2016-12-16 11:55:01,454
2016-12-16 12:00:01,454
2016-12-16 12:05:01,440
2016-12-16 12:10:01,462
2016-12-16 12:15:01,466
2016-12-16 12:20:01,480
2016-12-16 12:25:01,485
2016-12-16 12:30:01,480
2016-12-16 12:35:01,483
2016-12-16 12:40:01,499
2016-12-16 12:45:01,497
2016-12-16 12:50:01,490
2016-12-16 12:55:01,485
2016-12-16 13:00:01,229
2016-12-16 13:05:01,488
2016-12-16 13:10:01,518
2016-12-16 13:15:01,495
2016-12-16 13:20:01,480
2016-12-16 13:25:01,340
2016-12-16 13:30:01,501
2016-12-16 13:35:01,489
2016-12-16 13:40:01,474
2016-12-16 13:45:01,459
2016-12-16 13:50:01,451
2016-12-16 13:55:01,435
2016-12-16 14:00:01,429
2016-12-16 14:05:01,415
2016-12-16 14:10:01,412
2016-12-16 14:15:01,413
2016-12-16 14:20:01,399
2016-12-16 14:25:01,385
2016-12-16 14:30:01,363
2016-12-16 14:35:01,352
2016-12-16 14:40:01,339
2016-12-16 14:45:01,334
2016-12-16 14:50:01,321
2016-12-16 14:55:01,307
2016-12-16 15:00:01,292
2016-12-16 15:05:01,273
2016-12-16 15:10:01,260
2016-12-16 15:15:01,244
2016-12-16 15:20:01,231
2016-12-16 15:25:01,220
2016-12-16 15:30:01,203
2016-12-16 15:35:01,191
2016-12-16 15:40:01,175
2016-12-16 15:45:01,162
2016-12-16 15:50:01,145
2016-12-16 15:55:01,134
2016-12-16 16:00:01,102
2016-12-16 16:05:01,83
2016-12-16 16:10:01,67
2016-12-16 16:15:01,49
2016-12-16 16:20:01,35
2016-12-16 16:25:01,31
2016-12-16 16:30:01,26
2016-12-16 16:35:01,22
2016-12-16 16:40:01,18
2016-12-17 09:15:01,18
2016-12-17 09:20:01,20
2016-12-17 09:25:01,25
2016-12-17 09:30:01,30
2016-12-17 09:35:01,30
2016-12-17 09:40:01,37
2016-12-17 09:45:01,42
2016-12-17 09:50:01,48
2016-12-17 09:55:01,48
2016-12-17 10:00:01,58
2016-12-17 10:05:01,56
2016-12-17 10:10:01,70
2016-12-17 10:15:01,77
2016-12-17 10:20:01,84
2016-12-17 10:25:01,91
2016-12-17 10:30:01,90
2016-12-17 10:35:01,102
2016-12-17 10:40:01,106
2016-12-17 10:45:01,119
2016-12-17 10:50:01,104
2016-12-17 10:55:01,114
2016-12-17 11:00:01,128
2016-12-17 11:05:01,123
2016-12-17 11:10:01,126
2016-12-17 11:15:01,130
2016-12-17 11:20:01,121
2016-12-17 11:25:01,131
2016-12-17 11:30:01,139
2016-12-17 11:35:01,128
2016-12-17 11:40:01,120
2016-12-17 11:45:01,137
2016-12-17 11:50:01,142
2016-12-17 11:55:01,163
2016-12-17 12:00:01,149
2016-12-17 12:05:01,145
2016-12-17 12:10:01,156
2016-12-17 12:15:01,182
2016-12-17 12:20:01,174
2016-12-17 12:25:01,225
2016-12-17 12:30:01,162
2016-12-17 12:35:01,165
2016-12-17 12:40:01,156
2016-12-17 12:45:01,128
2016-12-17 12:50:01,151
2016-12-17 12:55:01,161
2016-12-17 13:00:01,132
2016-12-17 13:05:01,140
2016-12-17 13:10:01,112
2016-12-17 13:15:01,107
2016-12-17 13:20:01,109
2016-12-17 13:25:01,122
2016-12-17 13:30:01,133
2016-12-17 13:35:01,137
2016-12-17 13:40:01,109
2016-12-17 13:45:01,109
2016-12-17 13:50:01,110
2016-12-17 13:55:01,120
2016-12-17 14:00:01,140
2016-12-17 14:05:01,106
2016-12-17 14:10:01,106
2016-12-17 14:15:01,101
2016-12-17 14:20:01,92
2016-12-17 14:25:01,103
2016-12-17 14:30:01,93
2016-12-17 14:35:01,96
2016-12-17 14:40:01,79
2016-12-17 14:45:01,86
2016-12-17 14:50:01,87
2016-12-17 14:55:01,98
2016-12-17 15:00:01,98
2016-12-17 15:05:01,85
2016-12-17 15:10:01,80
2016-12-17 15:15:01,78
2016-12-17 15:20:01,75
2016-12-17 15:25:01,80
2016-12-17 15:30:01,49
2016-12-17 15:35:01,59
2016-12-17 15:40:01,52
2016-12-17 15:45:01,46
2016-12-17 15:50:01,39
2016-12-17 15:55:01,37
2016-12-17 16:00:01,30
2016-12-17 16:05:01,26
2016-12-17 16:10:01,27
2016-12-17 16:15:01,24
2016-12-17 16:20:01,19
2016-12-17 16:25:01,17
2016-12-18 09:10:01,15
2016-12-18 09:15:02,13
2016-12-18 09:20:01,16
2016-12-18 09:25:01,20
2016-12-18 09:30:01,20
2016-12-18 09:35:01,22
