TimeStamp,IntSolIrr
2016-06-30 11:35:01,422
2016-06-30 11:40:01,550
2016-06-30 11:45:01,349
2016-06-30 11:50:01,355
2016-06-30 11:55:01,295
2016-06-30 12:00:01,514
2016-06-30 12:05:01,507
2016-06-30 12:10:01,522
2016-06-30 12:15:01,787
2016-06-30 12:20:01,327
2016-06-30 12:25:01,195
2016-06-30 12:30:01,244
2016-06-30 12:35:01,311
2016-06-30 12:40:01,228
2016-06-30 12:45:01,429
2016-06-30 12:50:01,336
2016-06-30 12:55:01,484
2016-06-30 13:00:01,405
2016-06-30 13:05:01,583
2016-06-30 13:10:01,232
2016-06-30 13:15:01,135
2016-06-30 13:20:01,372
2016-06-30 13:25:01,322
2016-06-30 13:30:01,189
2016-06-30 13:35:01,516
2016-06-30 13:40:01,433
2016-06-30 13:45:01,416
2016-06-30 13:50:01,405
2016-06-30 13:55:01,252
2016-06-30 14:00:01,820
2016-06-30 14:05:01,628
2016-06-30 14:10:01,576
2016-06-30 14:15:01,796
2016-06-30 14:20:01,750
2016-06-30 14:25:01,360
2016-06-30 14:30:01,246
2016-06-30 14:35:01,335
2016-06-30 14:40:01,264
2016-06-30 14:45:01,229
2016-06-30 14:50:01,328
2016-06-30 14:55:01,203
2016-06-30 15:00:01,220
2016-06-30 15:05:01,215
2016-06-30 15:10:01,268
2016-06-30 15:15:01,272
2016-06-30 15:20:01,309
2016-06-30 15:25:01,367
2016-06-30 15:30:01,449
2016-06-30 15:35:01,348
2016-06-30 15:40:01,216
2016-06-30 15:45:01,260
2016-06-30 15:50:01,230
2016-06-30 15:55:01,455
2016-06-30 16:00:01,814
2016-06-30 16:05:01,669
2016-06-30 16:10:01,427
2016-06-30 16:15:01,362
2016-06-30 16:20:01,400
2016-06-30 16:25:01,362
2016-06-30 16:30:01,194
2016-06-30 16:35:01,299
2016-06-30 16:40:01,199
2016-06-30 16:45:01,249
2016-06-30 16:50:01,273
2016-06-30 16:55:01,238
2016-06-30 17:00:01,234
2016-06-30 17:05:01,298
2016-06-30 17:10:02,167
2016-06-30 17:15:01,166
2016-06-30 17:20:01,291
2016-06-30 17:25:01,256
2016-06-30 17:30:01,200
2016-06-30 17:35:01,134
2016-06-30 17:40:01,103
2016-06-30 17:45:01,119
2016-06-30 17:50:01,332
2016-06-30 17:55:01,229
2016-06-30 18:00:01,124
2016-06-30 18:05:01,249
2016-06-30 18:10:01,152
2016-06-30 18:15:01,132
2016-06-30 18:20:01,96
2016-06-30 18:25:01,112
2016-06-30 18:30:01,105
2016-06-30 18:35:01,65
2016-06-30 18:40:01,51
2016-06-30 18:45:01,41
2016-06-30 18:50:01,106
2016-06-30 18:55:01,70
2016-06-30 19:00:01,60
2016-06-30 19:05:01,67
2016-06-30 19:10:01,46
2016-06-30 19:15:01,48
2016-06-30 19:20:01,54
2016-06-30 19:25:01,99
2016-06-30 19:30:01,148
2016-06-30 19:35:01,121
2016-06-30 19:40:01,101
2016-06-30 19:45:01,78
2016-06-30 19:50:01,62
2016-06-30 19:55:01,67
2016-06-30 20:00:01,83
2016-06-30 20:05:01,56
2016-06-30 20:10:01,46
2016-06-30 20:15:01,55
2016-06-30 20:20:01,41
2016-06-30 20:25:01,56
2016-06-30 20:30:01,56
2016-06-30 20:35:01,43
2016-06-30 20:40:01,46
2016-06-30 20:45:01,43
2016-06-30 20:50:01,52
2016-06-30 20:55:01,47
2016-06-30 21:00:01,43
2016-06-30 21:05:02,25
2016-07-01 07:30:01,16
2016-07-01 07:35:01,18
2016-07-01 07:40:01,15
2016-07-01 07:45:01,19
2016-07-01 07:50:01,24
2016-07-01 07:55:01,33
2016-07-01 08:00:01,34
2016-07-01 08:05:01,44
2016-07-01 08:10:01,59
2016-07-01 08:15:01,74
2016-07-01 08:20:01,93
2016-07-01 08:25:01,69
2016-07-01 08:30:01,56
2016-07-01 08:35:01,43
2016-07-01 08:40:01,39
2016-07-01 08:45:01,37
2016-07-01 08:50:01,56
2016-07-01 08:55:01,38
2016-07-01 09:00:01,56
2016-07-01 09:05:01,54
2016-07-01 09:10:01,60
2016-07-01 09:15:01,55
2016-07-01 09:20:01,59
2016-07-01 09:25:01,48
2016-07-01 09:30:01,62
2016-07-01 09:35:01,100
2016-07-01 09:40:01,94
2016-07-01 09:45:01,113
2016-07-01 09:50:01,61
2016-07-01 09:55:01,103
2016-07-01 10:00:01,93
2016-07-01 10:05:01,90
2016-07-01 10:10:01,110
2016-07-01 10:15:01,124
2016-07-01 10:20:01,127
2016-07-01 10:25:01,157
2016-07-01 10:30:01,139
2016-07-01 10:35:01,119
2016-07-01 10:40:01,136
2016-07-01 10:45:01,130
2016-07-01 10:50:01,176
2016-07-01 10:55:01,165
2016-07-01 11:00:01,142
2016-07-01 11:05:01,121
2016-07-01 11:10:01,128
2016-07-01 11:15:01,122
2016-07-01 11:20:01,133
2016-07-01 11:25:01,183
2016-07-01 11:30:01,129
2016-07-01 11:35:01,260
2016-07-01 11:40:01,226
2016-07-01 11:45:01,212
2016-07-01 11:50:01,215
2016-07-01 11:55:01,136
2016-07-01 12:00:01,129
2016-07-01 12:05:01,168
2016-07-01 12:10:01,294
2016-07-01 12:15:01,429
2016-07-01 12:20:01,430
2016-07-01 12:25:01,170
2016-07-01 12:30:01,90
2016-07-01 12:35:01,77
2016-07-01 12:40:01,439
2016-07-01 12:45:01,483
2016-07-01 12:50:01,592
2016-07-01 12:55:01,292
2016-07-01 13:00:01,324
2016-07-01 13:05:01,317
2016-07-01 13:10:01,321
2016-07-01 13:15:01,310
2016-07-01 13:20:01,1327
2016-07-01 13:25:01,571
2016-07-01 13:30:01,460
2016-07-01 13:35:01,344
2016-07-01 13:40:01,314
2016-07-01 13:45:01,210
2016-07-01 13:50:01,407
2016-07-01 13:55:01,262
2016-07-01 14:00:01,166
2016-07-01 14:05:01,119
2016-07-01 14:10:01,183
2016-07-01 14:15:01,265
2016-07-01 14:20:01,371
2016-07-01 14:25:01,597
2016-07-01 14:30:01,460
2016-07-01 14:35:01,477
2016-07-01 14:40:01,609
2016-07-01 14:45:01,800
2016-07-01 14:50:01,546
2016-07-01 14:55:01,1428
2016-07-01 15:00:01,428
2016-07-01 15:05:01,210
2016-07-01 15:10:01,302
2016-07-01 15:15:01,156
2016-07-01 15:20:01,121
2016-07-01 15:25:01,155
2016-07-01 15:30:01,228
2016-07-01 15:35:01,412
2016-07-01 15:40:01,492
2016-07-01 15:45:01,743
2016-07-01 15:50:01,1157
2016-07-01 15:55:01,376
2016-07-01 16:00:01,277
2016-07-01 16:05:01,343
2016-07-01 16:10:01,517
2016-07-01 16:15:01,516
2016-07-01 16:20:01,189
2016-07-01 16:25:01,179
2016-07-01 16:30:01,251
2016-07-01 16:35:01,234
2016-07-01 16:40:01,204
2016-07-01 16:45:01,364
2016-07-01 16:50:02,549
2016-07-01 16:55:01,356
2016-07-01 17:00:01,427
2016-07-01 17:05:01,359
2016-07-01 17:10:01,328
2016-07-01 17:15:01,398
2016-07-01 17:20:01,375
2016-07-01 17:25:01,260
2016-07-01 17:30:01,326
2016-07-01 17:35:01,281
2016-07-01 17:40:01,198
2016-07-01 17:45:01,204
2016-07-01 17:50:01,219
2016-07-01 17:55:01,199
2016-07-01 18:00:01,232
2016-07-01 18:05:01,157
2016-07-01 18:10:01,213
2016-07-01 18:15:01,206
2016-07-01 18:20:01,204
2016-07-01 18:25:01,208
2016-07-01 18:30:01,202
2016-07-01 18:35:01,142
2016-07-01 18:40:01,99
2016-07-01 18:45:01,137
2016-07-01 18:50:01,123
2016-07-01 18:55:01,85
2016-07-01 19:00:01,95
2016-07-01 19:05:01,78
2016-07-01 19:10:01,90
2016-07-01 19:15:01,157
2016-07-01 19:20:01,159
2016-07-01 19:25:01,157
2016-07-01 19:30:01,142
2016-07-01 19:35:01,111
2016-07-01 19:40:02,91
2016-07-01 19:45:01,83
2016-07-01 19:50:01,22
2016-07-01 19:55:01,47
2016-07-01 20:00:01,113
2016-07-01 20:05:01,93
2016-07-01 20:10:01,71
2016-07-01 20:15:01,59
2016-07-01 20:20:01,52
2016-07-01 20:25:01,67
2016-07-01 20:30:01,57
2016-07-01 20:35:01,65
2016-07-01 20:40:01,19
2016-07-01 20:45:01,15
2016-07-01 21:10:01,25
2016-07-01 21:15:01,38
2016-07-01 21:20:01,38
2016-07-01 21:25:01,17
2016-07-01 21:30:01,16
2016-07-01 21:35:01,19
2016-07-01 21:40:01,17
2016-07-02 06:50:01,17
2016-07-02 06:55:01,22
2016-07-02 07:00:01,27
2016-07-02 07:05:01,33
2016-07-02 07:10:01,36
2016-07-02 07:15:02,40
2016-07-02 07:20:01,56
2016-07-02 07:25:01,62
2016-07-02 07:30:01,61
2016-07-02 07:35:01,68
2016-07-02 07:40:01,68
2016-07-02 07:45:01,67
2016-07-02 07:50:01,64
2016-07-02 07:55:01,58
2016-07-02 08:00:01,59
2016-07-02 08:05:01,70
2016-07-02 08:10:01,77
2016-07-02 08:15:01,65
2016-07-02 08:20:01,61
2016-07-02 08:25:01,58
2016-07-02 08:30:01,59
2016-07-02 08:35:01,69
2016-07-02 08:40:01,79
2016-07-02 08:45:01,104
2016-07-02 08:50:01,85
2016-07-02 08:55:01,92
2016-07-02 09:00:01,103
2016-07-02 09:05:01,210
2016-07-02 09:10:01,259
2016-07-02 09:15:01,252
2016-07-02 09:20:01,261
2016-07-02 09:25:01,322
2016-07-02 09:30:01,341
2016-07-02 09:35:01,368
2016-07-02 09:40:01,407
2016-07-02 09:45:01,423
2016-07-02 09:50:01,417
2016-07-02 09:55:01,473
2016-07-02 10:00:01,352
2016-07-02 10:05:01,99
2016-07-02 10:10:01,545
2016-07-02 10:15:01,350
2016-07-02 10:20:01,153
2016-07-02 10:25:01,491
2016-07-02 10:30:01,160
2016-07-02 10:35:01,236
2016-07-02 10:40:01,130
2016-07-02 10:45:01,624
2016-07-02 10:50:01,244
2016-07-02 10:55:01,612
2016-07-02 11:00:01,495
2016-07-02 11:05:01,639
2016-07-02 11:10:01,450
2016-07-02 11:15:01,315
2016-07-02 11:20:01,446
2016-07-02 11:25:01,274
2016-07-02 11:30:01,177
2016-07-02 11:35:01,216
2016-07-02 11:40:01,861
2016-07-02 11:45:01,236
2016-07-02 11:50:01,197
2016-07-02 11:55:01,818
2016-07-02 12:00:01,883
2016-07-02 12:05:01,310
2016-07-02 12:10:01,286
2016-07-02 12:15:01,847
2016-07-02 12:20:01,632
2016-07-02 12:25:01,455
2016-07-02 12:30:01,324
2016-07-02 12:35:01,809
2016-07-02 12:40:01,225
2016-07-02 12:45:01,633
2016-07-02 12:50:01,294
2016-07-02 12:55:01,267
2016-07-02 13:00:01,353
2016-07-02 13:05:01,340
2016-07-02 13:10:01,241
2016-07-02 13:15:01,462
2016-07-02 13:20:01,981
2016-07-02 13:25:01,833
2016-07-02 13:30:01,363
2016-07-02 13:35:01,980
2016-07-02 13:40:01,785
2016-07-02 13:45:01,407
2016-07-02 13:50:01,640
2016-07-02 13:55:01,615
2016-07-02 14:00:01,1052
2016-07-02 14:05:01,1186
2016-07-02 14:10:01,480
2016-07-02 14:15:01,1175
2016-07-02 14:20:01,1233
2016-07-02 14:25:01,1186
2016-07-02 14:30:01,1198
2016-07-02 14:35:01,1226
2016-07-02 14:40:01,234
2016-07-02 14:45:01,808
2016-07-02 14:50:01,1259
2016-07-02 14:55:01,722
2016-07-02 15:00:01,1274
2016-07-02 15:05:01,195
2016-07-02 15:10:01,1244
2016-07-02 15:15:01,1240
2016-07-02 15:20:01,211
2016-07-02 15:25:01,723
2016-07-02 15:30:01,1189
2016-07-02 15:35:01,987
2016-07-02 15:40:01,1067
2016-07-02 15:45:01,1060
2016-07-02 15:50:01,1038
2016-07-02 15:55:01,1040
2016-07-02 16:00:01,1024
2016-07-02 16:05:01,1021
2016-07-02 16:10:01,916
2016-07-02 16:15:01,1032
2016-07-02 16:20:01,1021
2016-07-02 16:25:01,1043
2016-07-02 16:30:01,1017
2016-07-02 16:35:01,988
2016-07-02 16:40:01,1025
2016-07-02 16:45:01,888
2016-07-02 16:50:01,946
2016-07-02 16:55:01,913
2016-07-02 17:00:01,875
2016-07-02 17:05:01,863
2016-07-02 17:10:01,850
2016-07-02 17:15:02,859
2016-07-02 17:20:01,882
2016-07-02 17:25:01,796
2016-07-02 17:30:01,774
2016-07-02 17:35:01,800
2016-07-02 17:40:01,510
2016-07-02 17:45:01,606
2016-07-02 17:50:01,675
2016-07-02 17:55:01,688
2016-07-02 18:00:01,687
2016-07-02 18:05:01,626
2016-07-02 18:10:01,531
2016-07-02 18:15:01,502
2016-07-02 18:20:01,588
2016-07-02 18:25:01,429
2016-07-02 18:30:01,258
2016-07-02 18:35:01,544
2016-07-02 18:40:01,460
2016-07-02 18:45:01,526
2016-07-02 18:50:02,463
2016-07-02 18:55:01,127
2016-07-02 19:00:01,449
2016-07-02 19:05:01,433
2016-07-02 19:10:01,288
2016-07-02 19:15:01,199
2016-07-02 19:20:01,99
2016-07-02 19:25:01,128
2016-07-02 19:30:01,127
2016-07-02 19:35:01,104
2016-07-02 19:40:01,118
2016-07-02 19:45:01,80
2016-07-02 19:50:01,63
2016-07-02 19:55:01,65
2016-07-02 20:00:01,62
2016-07-02 20:05:01,51
2016-07-02 20:10:01,51
2016-07-02 20:15:01,48
2016-07-02 20:20:01,46
2016-07-02 20:25:01,40
2016-07-02 20:30:01,40
2016-07-02 20:35:01,35
2016-07-02 20:40:01,32
2016-07-02 20:45:01,30
2016-07-02 20:50:01,28
2016-07-02 20:55:01,26
2016-07-02 21:00:01,25
2016-07-02 21:05:01,24
2016-07-02 21:10:01,23
2016-07-03 07:10:01,17
2016-07-03 07:15:01,16
2016-07-03 07:20:01,18
2016-07-03 07:25:01,19
2016-07-03 07:30:01,21
2016-07-03 07:35:01,20
2016-07-03 07:40:01,29
2016-07-03 07:45:01,33
2016-07-03 07:50:01,30
2016-07-03 07:55:01,41
2016-07-03 08:00:01,49
2016-07-03 08:05:01,59
2016-07-03 08:10:01,56
2016-07-03 08:15:01,83
2016-07-03 08:20:01,67
2016-07-03 08:25:01,72
2016-07-03 08:30:01,61
2016-07-03 08:35:01,69
2016-07-03 08:40:01,98
2016-07-03 08:45:01,57
2016-07-03 08:50:01,68
2016-07-03 08:55:01,62
2016-07-03 09:00:01,120
2016-07-03 09:05:01,76
2016-07-03 09:10:01,74
2016-07-03 09:15:01,73
2016-07-03 09:20:01,83
2016-07-03 09:25:01,99
2016-07-03 09:30:01,97
2016-07-03 09:35:01,143
2016-07-03 09:40:01,159
2016-07-03 09:45:01,110
2016-07-03 09:50:01,98
2016-07-03 09:55:01,155
2016-07-03 10:00:01,180
2016-07-03 10:05:01,195
2016-07-03 10:10:01,238
2016-07-03 10:15:01,157
2016-07-03 10:20:01,119
2016-07-03 10:25:01,118
2016-07-03 10:30:01,130
2016-07-03 10:35:01,140
2016-07-03 10:40:01,112
2016-07-03 10:45:01,137
2016-07-03 10:50:01,124
2016-07-03 10:55:01,156
2016-07-03 11:00:01,144
2016-07-03 11:05:01,131
2016-07-03 11:10:01,155
2016-07-03 11:15:01,174
2016-07-03 11:20:01,178
2016-07-03 11:25:01,155
2016-07-03 11:30:01,177
2016-07-03 11:35:01,161
2016-07-03 11:40:01,186
2016-07-03 11:45:01,189
2016-07-03 11:50:01,181
2016-07-03 11:55:01,158
2016-07-03 12:00:01,140
2016-07-03 12:05:01,146
2016-07-03 12:10:01,136
2016-07-03 12:15:01,142
2016-07-03 12:20:01,131
2016-07-03 12:25:01,127
2016-07-03 12:30:01,184
2016-07-03 12:35:01,123
2016-07-03 12:40:01,109
2016-07-03 12:45:01,187
2016-07-03 12:50:01,178
2016-07-03 12:55:01,231
2016-07-03 13:00:01,213
2016-07-03 13:05:01,200
2016-07-03 13:10:01,156
2016-07-03 13:15:01,179
2016-07-03 13:20:01,191
2016-07-03 13:25:01,224
2016-07-03 13:30:01,194
2016-07-03 13:35:01,202
2016-07-03 13:40:01,159
2016-07-03 13:45:01,160
2016-07-03 13:50:01,218
2016-07-03 13:55:01,212
2016-07-03 14:00:01,229
2016-07-03 14:05:01,239
2016-07-03 14:10:01,222
2016-07-03 14:15:01,252
2016-07-03 14:20:01,178
2016-07-03 14:25:01,139
2016-07-03 14:30:01,261
2016-07-03 14:35:01,477
2016-07-03 14:40:01,348
2016-07-03 14:45:01,230
2016-07-03 14:50:01,623
2016-07-03 14:55:01,230
2016-07-03 15:00:01,391
2016-07-03 15:05:01,488
2016-07-03 15:10:01,526
2016-07-03 15:15:01,303
2016-07-03 15:20:01,223
2016-07-03 15:25:01,507
2016-07-03 15:30:01,756
2016-07-03 15:35:01,299
2016-07-03 15:40:01,140
2016-07-03 15:45:01,263
2016-07-03 15:50:01,264
2016-07-03 15:55:01,257
2016-07-03 16:00:01,241
2016-07-03 16:05:01,385
2016-07-03 16:10:01,1182
2016-07-03 16:15:01,194
2016-07-03 16:20:01,176
2016-07-03 16:25:01,812
2016-07-03 16:30:01,256
2016-07-03 16:35:01,162
2016-07-03 16:40:01,182
2016-07-03 16:45:01,167
2016-07-03 16:50:01,311
2016-07-03 16:55:01,436
2016-07-03 17:00:01,285
2016-07-03 17:05:01,274
2016-07-03 17:10:01,340
2016-07-03 17:15:01,140
2016-07-03 17:20:01,900
2016-07-03 17:25:01,224
2016-07-03 17:30:01,296
2016-07-03 17:35:01,209
2016-07-03 17:40:01,383
2016-07-03 17:45:01,784
2016-07-03 17:50:01,338
2016-07-03 17:55:01,197
2016-07-03 18:00:01,319
2016-07-03 18:05:01,617
2016-07-03 18:10:01,427
2016-07-03 18:15:01,354
2016-07-03 18:20:01,720
2016-07-03 18:25:01,162
2016-07-03 18:30:01,179
2016-07-03 18:35:01,119
2016-07-03 18:40:01,187
2016-07-03 18:45:01,219
2016-07-03 18:50:01,136
2016-07-03 18:55:01,67
2016-07-03 19:00:01,49
2016-07-03 19:05:01,58
2016-07-03 19:10:01,103
2016-07-03 19:15:01,78
2016-07-03 19:20:01,66
2016-07-03 19:25:01,76
2016-07-03 19:30:01,101
2016-07-03 19:35:01,92
2016-07-03 19:40:01,88
2016-07-03 19:45:01,51
2016-07-03 19:50:01,51
2016-07-03 19:55:01,42
2016-07-03 20:00:01,64
2016-07-03 20:05:01,98
2016-07-03 20:10:01,66
2016-07-03 20:15:01,69
2016-07-03 20:20:01,62
2016-07-03 20:25:01,40
2016-07-03 20:30:01,31
2016-07-03 20:35:01,40
2016-07-03 20:40:01,40
2016-07-03 20:45:01,32
2016-07-03 20:50:01,28
2016-07-03 20:55:01,28
2016-07-03 21:00:01,46
2016-07-03 21:05:01,45
2016-07-03 21:10:01,37
2016-07-03 21:15:01,44
2016-07-03 21:20:01,40
2016-07-03 21:25:01,30
2016-07-03 21:30:02,25
2016-07-03 21:35:01,22
2016-07-04 07:20:01,14
2016-07-04 07:25:01,15
2016-07-04 07:30:01,16
2016-07-04 07:35:01,20
2016-07-04 07:40:01,23
2016-07-04 07:45:01,23
2016-07-04 07:50:01,25
2016-07-04 07:55:01,28
2016-07-04 08:00:01,31
2016-07-04 08:05:01,32
2016-07-04 08:10:01,35
2016-07-04 08:15:01,38
2016-07-04 08:20:01,41
2016-07-04 08:25:01,48
2016-07-04 08:30:01,55
2016-07-04 08:35:01,61
2016-07-04 08:40:01,67
2016-07-04 08:45:01,72
2016-07-04 08:50:01,72
2016-07-04 08:55:01,81
2016-07-04 09:00:01,86
2016-07-04 09:05:01,93
2016-07-04 09:10:01,101
2016-07-04 09:15:01,99
2016-07-04 09:20:01,104
2016-07-04 09:25:01,104
2016-07-04 09:30:01,107
2016-07-04 09:35:01,108
2016-07-04 09:40:01,117
2016-07-04 09:45:01,125
2016-07-04 09:50:01,127
2016-07-04 09:55:01,136
2016-07-04 10:00:01,144
2016-07-04 10:05:01,159
2016-07-04 10:10:01,172
2016-07-04 10:15:01,172
2016-07-04 10:20:01,174
2016-07-04 10:25:01,171
2016-07-04 10:30:01,171
2016-07-04 10:35:01,151
2016-07-04 10:40:02,121
2016-07-04 10:45:01,112
2016-07-04 10:50:01,140
2016-07-04 10:55:01,181
2016-07-04 11:00:01,215
2016-07-04 11:05:01,243
2016-07-04 11:10:01,228
2016-07-04 11:15:01,213
2016-07-04 11:20:01,185
2016-07-04 11:25:01,171
2016-07-04 11:30:01,153
2016-07-04 11:35:01,160
2016-07-04 11:40:01,142
2016-07-04 11:45:01,117
2016-07-04 11:50:01,114
2016-07-04 11:55:01,118
2016-07-04 12:00:01,129
2016-07-04 12:05:01,140
2016-07-04 12:10:01,145
2016-07-04 12:15:01,174
2016-07-04 12:20:01,337
2016-07-04 12:25:01,446
2016-07-04 12:30:01,463
2016-07-04 12:35:01,432
2016-07-04 12:40:01,359
2016-07-04 12:45:01,315
2016-07-04 12:50:01,197
2016-07-04 12:55:01,141
2016-07-04 13:00:01,127
2016-07-04 13:05:01,120
2016-07-04 13:10:01,112
2016-07-04 13:15:01,119
2016-07-04 13:20:01,134
2016-07-04 13:25:01,171
2016-07-04 13:30:01,182
2016-07-04 13:35:01,178
2016-07-04 13:40:01,183
2016-07-04 13:45:02,203
2016-07-04 13:50:01,232
2016-07-04 13:55:01,217
2016-07-04 14:00:01,167
2016-07-04 14:05:01,148
2016-07-04 14:10:01,135
2016-07-04 14:15:01,130
2016-07-04 14:20:01,153
2016-07-04 14:25:01,229
2016-07-04 14:30:01,281
2016-07-04 14:35:01,295
2016-07-04 14:40:01,326
2016-07-04 14:45:01,384
2016-07-04 14:50:01,364
2016-07-04 14:55:01,334
2016-07-04 15:00:01,304
2016-07-04 15:05:01,281
2016-07-04 15:10:01,320
2016-07-04 15:15:01,365
2016-07-04 15:20:01,398
2016-07-04 15:25:01,374
2016-07-04 15:30:01,359
2016-07-04 15:35:01,318
2016-07-04 15:40:01,247
2016-07-04 15:45:01,222
2016-07-04 15:50:01,224
2016-07-04 15:55:01,181
2016-07-04 16:00:01,130
2016-07-04 16:05:01,109
2016-07-04 16:10:01,95
2016-07-04 16:15:01,97
2016-07-04 16:20:01,93
2016-07-04 16:25:01,89
2016-07-04 16:30:01,86
2016-07-04 16:35:01,88
2016-07-04 16:40:01,92
2016-07-04 16:45:01,100
2016-07-04 16:50:01,113
2016-07-04 16:55:01,125
2016-07-04 17:00:01,143
2016-07-04 17:05:01,171
2016-07-04 17:10:01,195
2016-07-04 17:15:01,217
2016-07-04 17:20:01,244
2016-07-04 17:25:01,250
2016-07-04 17:30:01,240
2016-07-04 17:35:01,225
2016-07-04 17:40:01,208
2016-07-04 17:45:01,197
2016-07-04 17:50:01,177
2016-07-04 17:55:01,181
2016-07-04 18:00:01,205
2016-07-04 18:05:01,213
2016-07-04 18:10:01,209
2016-07-04 18:15:01,195
2016-07-04 18:20:01,207
2016-07-04 18:25:01,218
2016-07-04 18:30:01,221
2016-07-04 18:35:01,212
2016-07-04 18:40:01,178
2016-07-04 18:45:01,169
2016-07-04 18:50:01,161
2016-07-04 18:55:01,147
2016-07-04 19:00:01,105
2016-07-04 19:05:01,106
2016-07-04 19:10:01,116
2016-07-04 19:15:01,124
2016-07-04 19:20:01,132
2016-07-04 19:25:01,120
2016-07-04 19:30:01,115
2016-07-04 19:35:01,123
2016-07-04 19:40:01,126
2016-07-04 19:45:01,118
2016-07-04 19:50:01,113
2016-07-04 19:55:01,119
2016-07-04 20:00:01,107
2016-07-04 20:05:01,105
2016-07-04 20:10:01,110
2016-07-04 20:15:01,96
2016-07-04 20:20:01,76
2016-07-04 20:25:01,62
2016-07-04 20:30:01,63
2016-07-04 20:35:01,44
2016-07-04 20:40:01,35
2016-07-04 20:45:01,44
2016-07-04 20:50:01,34
2016-07-04 20:55:01,26
2016-07-04 21:00:01,26
2016-07-04 21:05:01,25
2016-07-04 21:10:01,26
2016-07-04 21:15:01,22
2016-07-04 21:20:01,20
2016-07-05 07:20:01,13
2016-07-05 07:25:01,15
2016-07-05 07:30:01,17
2016-07-05 07:35:01,17
2016-07-05 07:40:01,17
2016-07-05 07:45:01,18
2016-07-05 07:50:01,22
2016-07-05 07:55:01,27
2016-07-05 08:00:01,27
2016-07-05 08:05:01,34
2016-07-05 08:10:01,34
2016-07-05 08:15:01,38
2016-07-05 08:20:01,42
2016-07-05 08:25:01,50
2016-07-05 08:30:01,51
2016-07-05 08:35:01,56
2016-07-05 08:40:01,52
2016-07-05 08:45:01,57
2016-07-05 08:50:01,56
2016-07-05 08:55:01,64
2016-07-05 09:00:01,64
2016-07-05 09:05:01,76
2016-07-05 09:10:01,84
2016-07-05 09:15:01,80
2016-07-05 09:20:01,71
2016-07-05 09:25:01,67
2016-07-05 09:30:01,73
2016-07-05 09:35:01,106
2016-07-05 09:40:01,95
2016-07-05 09:45:02,103
2016-07-05 09:50:01,107
2016-07-05 09:55:01,109
2016-07-05 10:00:01,150
2016-07-05 10:05:01,262
2016-07-05 10:10:01,328
2016-07-05 10:15:01,306
2016-07-05 10:20:01,258
2016-07-05 10:25:01,292
2016-07-05 10:30:01,328
2016-07-05 10:35:01,308
2016-07-05 10:40:01,258
2016-07-05 10:45:01,291
2016-07-05 10:50:01,261
2016-07-05 10:55:01,277
2016-07-05 11:00:01,290
2016-07-05 11:05:01,225
2016-07-05 11:10:01,227
2016-07-05 11:15:01,241
2016-07-05 11:20:01,245
2016-07-05 11:25:01,286
2016-07-05 11:30:01,226
2016-07-05 11:35:01,193
2016-07-05 11:40:01,236
2016-07-05 11:45:01,245
2016-07-05 11:50:01,235
2016-07-05 11:55:01,203
2016-07-05 12:00:01,202
2016-07-05 12:05:01,266
2016-07-05 12:10:01,308
2016-07-05 12:15:01,335
2016-07-05 12:20:01,279
2016-07-05 12:25:01,205
2016-07-05 12:30:01,189
2016-07-05 12:35:01,234
2016-07-05 12:40:01,258
2016-07-05 12:45:01,251
2016-07-05 12:50:01,221
2016-07-05 12:55:01,238
2016-07-05 13:00:01,361
2016-07-05 13:05:01,350
2016-07-05 13:10:01,318
2016-07-05 13:15:01,323
2016-07-05 13:20:01,376
2016-07-05 13:25:01,327
2016-07-05 13:30:01,296
2016-07-05 13:35:01,425
2016-07-05 13:40:01,465
2016-07-05 13:45:01,252
2016-07-05 13:50:01,179
2016-07-05 13:55:01,289
2016-07-05 14:00:01,410
2016-07-05 14:05:01,390
2016-07-05 14:10:01,368
2016-07-05 14:15:01,291
2016-07-05 14:20:01,248
2016-07-05 14:25:01,212
2016-07-05 14:30:01,212
2016-07-05 14:35:01,285
2016-07-05 14:40:01,280
2016-07-05 14:45:01,206
2016-07-05 14:50:01,174
2016-07-05 14:55:01,194
2016-07-05 15:00:01,236
2016-07-05 15:05:01,274
2016-07-05 15:10:01,268
2016-07-05 15:15:01,243
2016-07-05 15:20:01,266
2016-07-05 15:25:01,261
2016-07-05 15:30:01,228
2016-07-05 15:35:01,196
2016-07-05 15:40:01,177
2016-07-05 15:45:01,192
2016-07-05 15:50:01,210
2016-07-05 15:55:01,240
2016-07-05 16:00:01,233
2016-07-05 16:05:01,255
2016-07-05 16:10:01,313
2016-07-05 16:15:01,403
2016-07-05 16:20:01,455
2016-07-05 16:25:01,458
2016-07-05 16:30:01,503
2016-07-05 16:35:01,362
2016-07-05 16:40:01,290
2016-07-05 16:45:01,381
2016-07-05 16:50:01,392
2016-07-05 16:55:01,378
2016-07-05 17:00:01,373
2016-07-05 17:05:01,430
2016-07-05 17:10:01,293
2016-07-05 17:15:01,224
2016-07-05 17:20:01,180
2016-07-05 17:25:01,865
2016-07-05 17:30:01,814
2016-07-05 17:35:01,843
2016-07-05 17:40:01,871
2016-07-05 17:45:01,296
2016-07-05 17:50:01,853
2016-07-05 17:55:01,224
2016-07-05 18:00:01,145
2016-07-05 18:05:01,186
2016-07-05 18:10:01,141
2016-07-05 18:15:01,504
